"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","48.2799247102094","59.4675172695034","57.9917506460035","60.4756804981721","65.3845641448162","79.1574106635525","90.1001360591356","84.5976754927192","128.150952886646","142.378007750208","156.405949369652","178.990813487958","229.345814147298","248.189003691189","212.720201276234","180.513412323854","171.999657065723","160.228059876511","177.75993902616","232.892667024018","259.312045551262","265.438916427344","262.967723613974","317.389231784443","315.456280747347","319.838029708742","310.13835392769","223.017712441665","282.341048855079","282.632885875833","267.189291100346","281.872549289048","323.287170028425","270.542997870826","307.705825797048","336.417187313256","393.406772956044","440.958449506518","489.022820909143","523.043008265274","597.479838805985","697.087868500301","701.712040297053","710.274249372168","837.605820999201","778.625269510972","805.03397960822","848.279042956769","751.47288662264","780.723569528087","830.021515346886","894.804776510366","879.122775162059","858.915805496235",
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","828.421680335959","874.066335595898","975.758800875955","1143.62020309528","1245.36122490143","1560.11215357522","1726.55944845303","2037.89733697812","2558.74025532938","3195.55258574769","3948.40312614976","3898.24303743905","3788.05063240646","3527.04000013994","3332.88535682256","3322.4212829917","4194.65393924832","5083.6691392063","5814.36477130523","6040.60986225945","7191.92360259617","7558.27738257485","8220.2455176794","7296.31014355389","8000.51800452232","9857.48077075996","10062.7335816427","9909.89448137082","10409.3084462741","10633.6033825767","10432.3281192942","10402.233373566","11289.889843514","13669.497117709","15197.056707914","15888.1723209834","16723.8841811168","19485.8711939782","22205.3568142179","21083.2771462998","21799.1742559798","23155.5547893882","22527.6367563271","24771.0765781929","26754.2684451944","24921.6036820869","25741.4460613677","28250.6977747589","30672.2922439038","30186.1959621979","27884.6428274251",
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165.453277089344","99.7449195857043","90.5324289355063","159.957278353116","186.540067750034","182.38440993244","216.00260325922","295.638358584232","512.58008609192","637.521739384387","840.074439314618","1018.13172971134","1061.92341090353","1035.80423992229","1121.94204945961","1140.76651982206","1144.47434120191","1158.43456551363","1257.80357639114","1279.08975591511","1477.35536778794","1400.21824189956",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","211.280068411227","213.07401797341","225.606062917163","241.950772827049","263.308361942747","288.464639459682","322.896418078788","376.008765522519","485.105432716331","720.020458326925","817.48581258244","980.070604540462","1099.78712613378","1150.64459717953","1386.46334757218","1611.93292688837","1518.42579375788","1689.45190275845","1841.7687843258","1887.05878847501","1979.46242741421","2123.36454155095","1749.86116207354","1626.71974855864","1578.38539518973","2146.80407650173","1036.3540692944","1094.63269769545","1083.55854916929","1096.61833755791","1255.87190086298","1410.33045303468","1457.35538375156","1450.45345108246","1559.4217763237","1622.37465401646","1599.2044519652","1512.24240619184","1628.04731762496","1900.93620736315","2200.30733015363","2512.36729148531","3050.80214346895","3714.12673717151","3522.34418908762","3993.19337244853","4437.61273283198","4811.19613282028","4422.85973131612","4273.62200409178","3766.08335564181","3760.79375763841","3647.17306211051","3360.10326021476","3365.51187099978","2942.09423997253",
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627.07263304394","1909.59870186179","2106.6350684523","2789.15906483509","3380.16512135859","3674.6179242797","4425.67887307803","5976.39414454596","7367.75190910882","6727.10776676969","6688.48239970574","7328.93225247529","6586.7212793222","7189.29542462924","7388.14779373126","6517.16375162528","7033.60489868635","7803.41113682269","8850.09463079793","8910.65155409448","7686.09294918651",
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","1332.64056303091","1435.7670965977","1495.01738870661","1121.66476314061","1137.68561816005","1465.44543635885","1485.5337814278","1533.44870824917","1670.69521089395","1172.44628661454","1072.63583519129","587.303231720938","339.520586884465","405.975549925995","631.920914962075","580.91009183782","505.592309276192","477.334126163969","444.994583298693","474.217094319837","524.054008363595","571.594978994912","646.192471046652","797.977726310822","998.829388045669","1334.21272417801","1632.72758172733","2136.56240185072","1714.3618273845","2643.28708316435","3757.56541460408","4351.88846071215","4366.08953699572","4158.52147149753","3918.58701514963","3660.15194371362","3669.40693442825","4134.97937229071","4339.84462487314","4007.30888507766",
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21981.7845648154","21379.0247437623","21139.0635918938","18763.1527755672","17714.6333607701","16988.1372815358","17191.1902015708","14669.5206111378","14804.2467250931","13496.7507822191","13736.9719736309","14091.1911802285","15044.9358962767","16314.3835493645","21891.1847936355","27584.7435149329","22886.6740494647","20659.6402915421","",
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","272.613907490069","191.21783440294","189.935292453858","187.08460156822","187.293868194753","241.64738791186","283.514214129407","313.066160679051","346.575449228345","319.359620843667","296.268406913079","302.545233699878","326.075190861329","383.270221899038","416.809824183966","435.334063299058","482.198563648376","563.649634288657","520.402631609141","471.904343344477","594.586147098683","657.644676541878","664.077510357336","673.96921195694","589.85904996253","428.926672944529","461.415094120589","503.317925171139","503.57065659174","448.607453580724",
"Mauritania","MRT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","181.836096058281","182.181892707655","181.090476441533","234.633358137149","258.990479573938","262.312267835933","269.839802037419","288.441801738717","265.165044469002","269.804491948694","283.981325168964","321.71481478268","393.282449992612","474.519206186126","528.620039884464","565.577012816852","566.230305158702","553.760751183544","636.223424013706","680.186109911046","696.81572999961","678.708791180357","692.787341661572","620.760829318903","567.24977925551","648.545142102797","715.340326451227","732.973510035055","731.94689707417","740.736171274275","1021.92344623598","1010.10303067717","840.263216612396","862.27422279877","904.090723533681","898.513161917476","851.425527557368","814.17033528337","775.272014079756","676.569022381448","646.1151155329","639.667582877101","717.899867608237","803.777915575114","970.842360719242","1259.54150505961","1357.12428510502","1579.51154806573","1389.33853309998","1610.92160333629","1879.77247186677","1815.21893947923","1892.09400026444","1677.10901942794","1524.07175254803","1536.85488788877","1577.86437020455","1601.29193164614","1679.44260484157","1672.9235348238",
"Mauritius","MUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","776.644334137488","893.914952381185","1087.69816067884","1275.03582645064","1171.57608699789","1165.15841972823","1086.53502506849","1088.43640130411","1027.99397497052","1054.47483497012","1422.55655164592","1815.35140483779","2046.04799825634","2075.53816831518","2506.17931226708","2669.32770040611","2973.20697742439","2973.79782099643","3197.33102367957","3599.55520192961","3899.43519244996","3646.63062599001","3593.23408089547","3695.93490909434","3929.07549503364","3856.62522686864","4018.94889731864","4793.71817900161","5388.06578367365","5282.90602155635","5695.96932704928","6574.65433811493","8030.06300537304","7318.12640972422","8000.37643182154","9197.04299089459","9291.23637906451","9637.01572897807","10153.9326919124","9260.44730250635","9681.62310691029","10484.9058280992","11208.3273037494","11097.5869332309","8622.67551491013",
"Malawi","MWI","GDP per capita (current US$)","NY.GDP.PCAP.CD","44.5239429901755","46.5815851690079","47.6983839148743","48.505428353626","48.2932853477252","55.4982244111406","61.4076384008598","62.0199280812902","54.9162987304466","58.0094291941828","61.7655238910576","75.6636920222515","81.8913559212595","87.227489530222","104.797184833283","113.879973385988","120.872624769897","141.010375498763","160.93876623755","174.186763028984","198.011123891574","193.015025925917","179.729959177697","181.537642798174","173.449549231984","155.655698345113","154.39533180415","145.322906591394","159.774739664396","175.219400321067","199.986363580318","229.52739554991","185.785867437195","213.2405252328","121.264065419139","141.954347357758","227.584906444141","259.450494129967","165.895283492677","163.614201537667","156.385816790286","150.148942630026","298.433410422534","267.399011935959","282.567107568989","289.555214787188","308.163618229107","332.259094554424","387.60572119129","438.211856815356","478.668688469613","534.951050199388","391.561705197224","348.429873679261","371.269521706741","380.596987683774","315.777987100071","497.310409707697","535.351345663708","583.110203584039","625.29412916014",
"Malaysia","MYS","GDP per capita (current US$)","NY.GDP.PCAP.CD","234.938897437435","225.933593537059","230.260593749195","279.717540522244","289.009227807173","310.327925803759","321.094160452081","317.424210471086","323.402486662985","347.373094217681","357.656799363809","383.671471713999","445.350157783169","661.02269101028","799.931978857496","764.566378590813","886.230043204367","1027.29291137516","1246.5583088062","1576.0488059056","1774.74029688815","1769.09940200311","1852.25648402949","2047.77028789322","2234.25720382689","2000.1482855772","1728.68480511196","1947.80823846934","2072.07768616989","2216.25044584351","2441.74199054895","2653.52616913133","3113.6456771292","3433.16278745365","3728.1104809359","4329.7079981979","4798.61176998621","4637.86566125565","3263.33488302299","3492.67012489674","4043.66292312877","3913.42938647946","4165.72610363859","4461.84732546759","4952.21395799046","5587.02477972975","6209.12616705899","7243.45680069813","8474.58776222379","7292.4949731478","9040.56849464524","10399.3702125714","10817.4317100783","10970.1042996033","11319.0619448482","9955.24272167626","9817.78709031009","10259.3048064811","11377.6542013813","11414.2026894664","10401.7940137994",
"North America","NAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","2939.44833510731","2991.59289655406","3155.09753778965","3283.14145301388","3480.42694456687","3729.969703607","4044.24721525733","4231.86735083108","4579.98225992377","4912.48759451772","5129.09184396185","5504.81581843638","5997.4856317578","6640.80598782304","7206.81679668004","7773.08468944994","8613.02898924596","9400.4658374197","10424.5290839884","11515.4560238073","12437.7765046382","13816.0793864134","14242.8454584504","15336.6302303339","16803.6898806646","17833.0727412687","18619.663293275","19672.4594369746","21172.7533949837","22644.6565007219","23645.6143148159","24086.216451797","24967.7063201875","25765.5415533788","26925.4615117441","27891.3874429181","29105.3208625103","30518.0396180328","31691.9177761216","33319.2735619347","35155.7956376667","35831.0364729576","36674.7287804591","38400.8205552883","40777.4286719893","43360.4465334836","45738.0854918868","47660.5483325627","48229.1262067764","46495.7187425886","48387.2109310255","50123.8535811378","51717.7870077981","53068.0325462466","54648.0193420701","55542.9660728818","56451.5175005901","58605.3442919246","61381.7198451523","63341.7836383808","61454.8467705257",
